,listing_id,date,time,listing_name,street,city,zip_code,state,address_total,location_x,location_y,location_site,location_indoor,month,day,year,day_of_week
114,300237,2021-01-26,18:40:47,Wrightstown Farmers Market,Middletown Grange 576 Penns Park Road (use Newtown for GPS),Wrightstown,18940,Pennsylvania,"Middletown Grange 576 Penns Park Road, Wrightstown (use Newtown for GPS), Pennsylvania 18940",-75.106815,40.336871,Local government grounds;,No Indoor;,1,26,2021,Tuesday
115,300242,2020-09-11,10:04:15,Airport Farmers and Flea Market,17375 Spring Hill Dr,Brooksville,34604,Florida,"17375 Spring Hill Dr, Brooksville, Florida 34604",-82.441514,28.481294,Local government grounds;,Part time open indoor;,9,11,2020,Friday
116,300248,2021-01-26,8:56:35,Catawba County Public Health Farmers Market,3070 11th Ave Dr. SE,Hickory,28602,North Carolina,"3070 11th Ave Dr. SE, Hickory, North Carolina 28602",-81.269507,35.712066,Local government grounds;,No Indoor;,1,26,2021,Tuesday
117,300251,2020-09-10,21:34:52,Carrollton Farmers Market,Carrollton Uptown Square,Carrollton,64633,Missouri,"Carrollton Uptown Square, Carrollton, Missouri 64633",-93.496941,39.358097,Closed-off public street;,No Indoor;,9,10,2020,Thursday
118,300253,2021-01-25,17:25:09,Hopkinton Farmers Market,Main Street and Ash Street,Hopkinton,01748,Massachusetts,"Main Street and Ash Street, Hopkinton, Massachusetts 01748",-71.51777,42.229299,Local government grounds;,No Indoor;,1,25,2021,Monday
119,300255,2021-01-26,11:47:35,Chippewa Falls Farmers Market,1 S. Bridge Street,Chippewa Falls,54729,Wisconsin,"1 S. Bridge Street, Chippewa Falls, Wisconsin 54729",-91.389337,44.934888,Local government grounds;,No Indoor;,1,26,2021,Tuesday
120,300259,2020-09-11,6:15:15,Chesterfield County Farmers Market,near 6701 Mimms Loop,Chesterfield,23832,Virginia,"near 6701 Mimms Loop, Chesterfield, Virginia 23832",-77.504419,37.376728,Local government grounds;,No Indoor;,9,11,2020,Friday
121,300262,2020-08-03,11:30:27,The Woodland Farmers Market,250 First Street ,Woodland ,95695,California,"250 First Street , Woodland , California 95695",-121.77377,38.6792311,Closed-off public street;,No Indoor;,8,3,2020,Monday
122,300263,2020-08-03,11:28:08,The Woodland Farmers Market at Woodland Healthcare,Corner of Cottonwood and Gibson Rd,Woodland,95695,California,"Corner of Cottonwood and Gibson Rd, Woodland, California 95695",-121.79304,38.663686,Healthcare institution;,No Indoor;,8,3,2020,Monday
123,300268,2021-01-25,17:42:25,Adaptations' Fresh Feast,79-7500 Mamalahoa Highway Unit 1,Kealakekua,96750,Hawaii,"79-7500 Mamalahoa Highway, Unit 1, Kealakekua, Hawaii 96750",-155.92365,19.525784,Private business,Entire time open indoor;,1,25,2021,Monday
124,300271,2021-01-04,13:36:19,Rensselaer Farmers Market,110 W Harrison St.,Rensselaer,47978,Indiana,"110 W Harrison St., Rensselaer, Indiana 47978",-87.150106,40.9356403,Local government grounds;,No Indoor;,1,4,2021,Monday
125,300272,2020-09-11,12:14:43,Wolfeboro Area Farmers Market,233 South Main St,Wolfeboro,03894,New Hampshire,"233 South Main St, Wolfeboro, New Hampshire 03894",-71.202747,43.580593,Local government grounds;,No Indoor;,9,11,2020,Friday
126,300274,2021-02-04,15:07:59,Downtown Allen Park Farmers Market,Park Avenue and Harrison Avenue,Allen Park,48101,Michigan,"Park Avenue and Harrison Avenue, Allen Park, Michigan 48101",-83.208989,42.254801,Private business,No Indoor;,2,4,2021,Thursday
127,300276,2020-08-03,13:43:08,Colorado Farm and Art Market,215 S. Tejon,Colorado Springs,80903,Colorado,"215 S. Tejon, Colorado Springs, Colorado 80903",-104.8223,38.830543,Local government grounds;,No Indoor;,8,3,2020,Monday
128,300280,2020-09-10,18:22:52,Homewood Farmers Market,Martin Ave and Chestnut Rd,Homewood,60430,Illinois,"Martin Ave and Chestnut Rd, Homewood, Illinois 60430",-87.666231,41.562264,Closed-off public street;,No Indoor;,9,10,2020,Thursday
129,300281,2021-01-27,15:28:58,Surfside Beach Farmers Market,Intersection of Surfside Drive and Willow Drive,Surfside Beach,29575,South Carolina,"Intersection of Surfside Drive and Willow Drive, Surfside Beach, South Carolina 29575",-78.974364,33.6069616,Local government grounds;,No Indoor;,1,27,2021,Wednesday
130,300282,2021-01-26,10:56:58,Downtown Madison Farmers Market,2103 Main Street / Historic Red Caboose Site,Madison ,39110,Mississippi,"2103 Main Street / Historic Red Caboose Site, Madison , Mississippi 39110",-90.114634,32.460885,Local government grounds;,No Indoor;,1,26,2021,Tuesday
131,300285,2021-01-31,12:06:30,"Great Falls Farmers Market, Turners Falls",Peskeomskut Park,Turners Falls,01376,Massachusetts,"Peskeomskut Park, Turners Falls, Massachusetts 01376",-72.559612,42.606069,Local government grounds;,No Indoor;,1,31,2021,Sunday
132,300286,2021-01-26,22:42:37,Ashland Farmers Market,125 Front St,Ashland,01721,Massachusetts,"125 Front St, Ashland, Massachusetts 01721",-71.461538,42.260027,Local government grounds;,No Indoor;,1,26,2021,Tuesday
133,300289,2021-01-26,20:37:18,Easton Farmers' Market,128 Larry Holmes Drive ,Easton ,18042,Pennsylvania,"128 Larry Holmes Drive , Easton , Pennsylvania 18042",-75.206274,40.689778,Local government grounds;,No Indoor;,1,26,2021,Tuesday
134,300290,2020-08-07,15:00:41,North Square Farmers Market,100 Spring St,Chambersburg,17201,Pennsylvania,"100 Spring St, Chambersburg, Pennsylvania 17201",-77.662435,39.938459,Local government grounds;,No Indoor;,8,7,2020,Friday
135,300294,2021-01-28,22:59:16,"Janesville Farmers Market, Inc.","Town Square, Downtown Janesville",Janesville,53545,Wisconsin,"Town Square, Downtown Janesville, Janesville , Wisconsin 53545",-89.023298,42.681669,Closed-off public street;,Part time open indoor;,1,28,2021,Thursday
136,300295,2021-01-27,9:22:36,Cozad Grand Generation Center,410 W 9th St.,Cozad ,69130,Nebraska,"410 W 9th St., Cozad , Nebraska 69130",-99.990115,40.8606228,Private business,No Indoor;,1,27,2021,Wednesday
137,300296,2021-02-18,14:37:26,18th Street Farmer's Market,18th and Broadway,Scottsbluff,69361,Nebraska,"18th and Broadway, Scottsbluff, Nebraska 69361",-103.66253,41.864268,Closed-off public street;,No Indoor;,2,18,2021,Thursday
138,300297,2020-09-11,10:20:57,Smith County Farmers Market,110 Ag. Center lane,Carthage,37030,Tennessee,"110 Ag. Center lane, Carthage, Tennessee 37030",-85.946185,36.2233523,Local government grounds;,No Indoor;,9,11,2020,Friday
139,300299,2020-09-11,9:18:51,Stones River Market,301 Spring Street,Murfreesboro ,37130,Tennessee,"301 Spring Street, Murfreesboro , Tennessee 37130",-86.416062,35.852209,Private business,No Indoor;,9,11,2020,Friday
140,300300,2021-01-26,14:56:24,Queen Anne Farmers Market,W Crockett Street and Queen Anne Ave N,Seattle ,98109,Washington,"W Crockett Street and Queen Anne Ave N, Seattle , Washington 98109",-122.3576,47.637172,Closed-off public street;,No Indoor;,1,26,2021,Tuesday
141,300304,2021-01-26,14:15:35,Mulberry Market,1155 College Street,Macon,31201,Georgia,"1155 College Street, Macon, Georgia 31201",-83.646551,32.833797,Park,No Indoor;,1,26,2021,Tuesday
142,300306,2021-02-20,10:23:01,Wabasha Downtown Farmers Market,Main Street West & Allegheny Avenue next to Hills Hardware,Wabasha ,55981,Minnesota,"Main Street West & Allegheny Avenue next to Hills Hardware, Wabasha , Minnesota 55981",-92.032633,44.384124,Closed-off public street;,No Indoor;,2,20,2021,Saturday
143,300307,2020-08-07,22:42:42,Bethesda Central Farm Market,7600 Arlington Road,Bethesda ,20814,Maryland,"7600 Arlington Road, Bethesda , Maryland 20814",-77.09989,38.986761,Educational institution;,No Indoor;,8,7,2020,Friday
144,300308,2020-08-07,22:48:18,Pike Central Farm Market,910 Rose Avenue,North Potomac,20852,Maryland,"910 Rose Avenue, North Potomac, Maryland 20852",-77.117929,39.049352,Private business,No Indoor;,8,7,2020,Friday
145,300309,2021-03-25,12:47:54,South Milwaukee Downtown Market,11th and Milwaukee Avenues,South Milwaukee ,53172,Wisconsin,"11th and Milwaukee Avenues, South Milwaukee , Wisconsin 53172",-87.862688,42.9107287,Closed-off public street;,No Indoor;,3,25,2021,Thursday
146,300311,2021-01-26,10:17:13,Millen Produce Market,Cotton Avenue,Millen ,30442,Georgia,"Cotton Avenue, Millen , Georgia 30442",-81.936127,32.802685,Private business,No Indoor;,1,26,2021,Tuesday
147,300312,2021-01-27,21:20:08,Abingdon Farmers Market,Corner of Remsburg Drive & Cummings St,Abingdon ,24212,Virginia,"Corner of Remsburg Drive & Cummings St, Abingdon , Virginia 24212",-81.97716,36.708863,Local government grounds;,No Indoor;,1,27,2021,Wednesday
148,300313,2020-09-15,10:14:13,Sioux City Farmers Market,100 Pearl Street,Sioux City,51101,Iowa,"100 Pearl Street, Sioux City, Iowa 51101",-96.408445,42.490552,Local government grounds;,No Indoor;,9,15,2020,Tuesday
149,300314,2021-01-26,10:44:45,Huntingdon Farmers' Market,842 Penn Street,Huntingdon,16652,Pennsylvania,"842 Penn Street, Huntingdon, Pennsylvania 16652",-78.01723,40.485653,Park,No Indoor;,1,26,2021,Tuesday
150,300316,2021-02-09,18:45:51,Norfolk Farmers Market,19 Maple Avenue,Norfolk,06058,Connecticut,"19 Maple Avenue, Norfolk, Connecticut 06058",-73.197873,41.990739,Local government grounds;,No Indoor;,2,9,2021,Tuesday
151,300317,2021-01-17,13:14:39,King Farmers' Market,105 Moore Road,King ,27021,North Carolina,"105 Moore Road, King , North Carolina 27021",-80.341178,36.276367,Private business,No Indoor;,1,17,2021,Sunday
152,300318,2021-01-25,21:15:23,Pinecrest Farmers Market,11000 S. Red Road,Pinecrest,33156,Florida,"11000 S. Red Road, Pinecrest, Florida 33156",-80.285895,25.669124,Local government grounds;,No Indoor;,1,25,2021,Monday
153,300319,2021-01-26,11:33:12,Northeast Washington (NEW) Farmers Market,Corner of Main and Astor,Colville,99114,Washington,"Corner of Main and Astor, Colville, Washington 99114",-117.90522,48.543279,Closed-off public street;,No Indoor;,1,26,2021,Tuesday
154,300321,2020-08-04,16:24:35,The Village Farmers Market on California Street,625 Booth Street,Reno ,89509,Nevada,"625 Booth Street, Reno , Nevada 89509",-119.82764,39.514749,Private business,No Indoor;,8,4,2020,Tuesday
155,300323,2020-09-11,8:37:46,Shallotte Farmers Market/Market on Mulberry,123 Mulberry Street,Shallotte,28470,North Carolina,"123 Mulberry Street, Shallotte, North Carolina 28470",-78.386035,33.975058,Local government grounds;,No Indoor;,9,11,2020,Friday
156,300325,2020-08-03,11:02:58,Olde Beaufort Farmers' Market,300 Courthouse Square,Beaufort,28516,North Carolina,"300 Courthouse Square, Beaufort, North Carolina 28516",-76.663201,34.719572,Federal/state government grounds;,No Indoor;,8,3,2020,Monday
157,300327,2021-03-25,22:06:55,Historic Farmers Market of Lapeer LLC,272 N. Court St. ,Lapeer ,48446,Michigan,"272 N. Court St. , Lapeer , Michigan 48446",-83.309076,43.053482,Local government grounds;,No Indoor;,3,25,2021,Thursday
158,300328,2021-01-25,12:36:48,Down to Earth Larchmont Farmers Market,Parking Lot off Chatsworth Ave.,Larchmont,10538,New York,"Parking Lot off Chatsworth Ave., Larchmont, New York 10538",-73.760008,40.933512,Local government grounds;,No Indoor;,1,25,2021,Monday
159,300329,2021-01-25,12:33:42,Down to Earth New Rochelle Farmers Market,Thomas Paine Cottage Museum,New Rochelle,10804,New York,"Thomas Paine Cottage Museum, New Rochelle, New York 10804",-73.791017,40.93357,Private business,No Indoor;,1,25,2021,Monday
160,300330,2021-01-25,12:41:08,Down to Earth Rye Farmers Market,Parking lot off Theodore Fremd Ave.,Rye,10580,New York,"Parking lot off Theodore Fremd Ave., Rye, New York 10580",-73.686043,40.983895,Local government grounds;,No Indoor;,1,25,2021,Monday
161,300331,2021-01-25,12:51:27,Down to Earth McGolrick Park Farmers Market,At the center of the park,Brooklyn,11222,New York,"At the center of the park, Brooklyn, New York 11222",-73.943291,40.724358,Local government grounds;,No Indoor;,1,25,2021,Monday
162,300332,2021-01-25,12:20:48,Down to Earth Morningside Park Farmers Market,110th Street and Manhattan Avenue,Manhattan,10026,New York,"110th Street and Manhattan Avenue, Manhattan, New York 10026",-73.959645,40.801254,Local government grounds;,No Indoor;,1,25,2021,Monday
163,300335,2020-12-28,13:17:03,South Miami Farmers Market,6130 Sunset Dr,Miami,33143,Florida,"6130 Sunset Dr, Miami, Florida 33143",-80.291066,25.704072,Local government grounds;,No Indoor;,12,28,2020,Monday
164,300336,2020-03-26,17:13:53,Terre Haute Farmers Market,2800 Poplar Street,Terre Haute,47803,Indiana,"2800 Poplar Street, Terre Haute, Indiana 47803",-87.37607,39.464145,Private business,Part time open indoor;,3,26,2020,Thursday
165,300342,2021-01-13,16:01:30,DeKalb Farmers' Market,2nd and Locust Streets,DeKalb,60115,Illinois,"2nd and Locust Streets, DeKalb, Illinois 60115",-88.752032,41.931127,Local government grounds;,No Indoor;,1,13,2021,Wednesday
166,300343,2021-02-02,18:56:12,East Nashville Farmers' Market,511 Woodland Street,Nashville,37206,Tennessee,"511 Woodland Street, Nashville, Tennessee TN",-86.764338,36.172268,Private business,No Indoor;,2,2,2021,Tuesday
167,300344,2021-01-25,19:41:28,Kittery Community Market,10 Shapleigh Road,Kittery ,03904,Maine,"10 Shapleigh Road, Kittery , Maine 03904",-70.736542,43.090021,Private business,No Indoor;,1,25,2021,Monday
168,300346,2021-01-26,9:47:24,Maryville Farmers Market - Saturdays,Founders Square,Maryville,37801,Tennessee,"Founders Square, Maryville, Tennessee 37801",-83.969504,35.756987,Private business,No Indoor;,1,26,2021,Tuesday
169,300349,2021-01-05,14:44:07,Ames Main Street Farmers' Market,300 & 400 Blocks of  Main Street,Ames,50010,Iowa,"300 & 400 Blocks of  Main Street, Ames, IA, Iowa 50010",-93.614943,42.025222,Closed-off public street;,No Indoor;,1,5,2021,Tuesday
170,300350,2021-01-26,11:25:42,West Lafayette Farmers Market,3065 N Salisbury St,West Lafayette,47906,Indiana,"3065 N Salisbury St, West Lafayette, Indiana 47906",-86.915836,40.461469,Park,No Indoor;,1,26,2021,Tuesday
171,300351,2021-01-06,15:12:02,Way Green Local Fare Market,1460 n Augusta Ave,Waycross,31503,Georgia,"1460 n Augusta Ave, Waycross, Georgia 31503",-82.381851,31.235752,Park,No Indoor;,1,6,2021,Wednesday
172,300352,2021-01-29,8:49:09,Lower Valley Farmers Market,Main street,Wallowa,97885,Oregon,"Main street, Wallowa, Oregon 97885",-117.52864,45.570355,Private business,Entire time open indoor;,1,29,2021,Friday
173,300355,2020-08-03,17:36:05,Lincoln Heights Certified Farmers Market,N. Broadway & Sichel,Los Angeles,90031,California,"N. Broadway & Sichel, Los Angeles, California 90031",-118.21309,34.07348,Closed-off public street;,No Indoor;,8,3,2020,Monday
174,300358,2020-05-19,11:18:03,Woodward Farmers' Market Association,13th St. and Locust Ave. ,Woodward,73801,Oklahoma,"13th St. and Locust Ave. , Woodward, Oklahoma 73801",-99.39578,36.4314963,Faith-based institution;,No Indoor;,5,19,2020,Tuesday
175,300361,2020-08-05,15:48:30,Napa Downtown Farmers Market,1100 West Street,Napa,94559,California,"1100 West Street, Napa, California 94559",-122.28513,38.301189,Private business,No Indoor;,8,5,2020,Wednesday
176,300362,2020-09-11,8:38:37,Mableton Farmers Market,5239 Floyd Road,Mableton,30126,Georgia,"5239 Floyd Road, Mableton, Georgia 30126",-84.575384,33.826085,Local government grounds;,No Indoor;,9,11,2020,Friday
177,300363,2021-01-26,12:29:00,Putnam Farmers Market,1 Valley Way,Hurricane,25526,West Virginia,"1 Valley Way, Hurricane, West Virginia 25526",-81.99554,38.441892,Local government grounds;,No Indoor;,1,26,2021,Tuesday
178,300365,2020-09-11,8:14:33,Charlotte Regional Farmers Market,1801 Yorkmont Road,Charlotte,28217,North Carolina,"1801 Yorkmont Road, Charlotte, North Carolina 28217",-80.908718,35.1867102,Federal/state government grounds;,Entire time open indoor;,9,11,2020,Friday
179,300366,2020-09-10,17:36:25,Friendswood Farmers Market,1100 S Friendswood Dr.,Friendswood,77546,Texas,"1100 S Friendswood Dr., Friendswood, Texas 77546",-95.191302,29.520767,Local government grounds;,No Indoor;,9,10,2020,Thursday
180,300371,2020-08-05,8:42:25,LSI Global Greens Farmers' Market,3200 University Ave,Des Moines,50311,Iowa,"3200 University Ave, Des Moines, Iowa 50311",-93.660454,41.599698,Private business,No Indoor;,8,5,2020,Wednesday
181,300374,2021-01-20,9:02:04,Bloomfield Saturday Market,5050 Liberty Ave,Pittsburgh,15224,Pennsylvania,"5050 Liberty Ave, Pittsburgh, Pennsylvania 15224",-79.944435,40.459005,Private business,No Indoor;,1,20,2021,Wednesday
182,300376,2021-01-26,15:04:21,Belleville Farmer's Market,1815 M St. ,Belleville ,66935,Kansas,"1815 M St. , Belleville , Kansas 66935",-97.630924,39.822988,Local government grounds;,No Indoor;,1,26,2021,Tuesday
183,300377,2020-08-03,13:04:12,Capital City Farmers Market,126 West Loockerman Street (Loockerman Way Plaza),Dover,19904,Delaware,"126 West Loockerman Street (Loockerman Way Plaza), Dover, Delaware 19904",-75.526229,39.1576541,Local government grounds;,No Indoor;,8,3,2020,Monday
184,300378,2020-08-05,9:51:19,Somerville Mobile Farmers' Market - Mystic,530 Mystic Avenue,Somerville,02145,Massachusetts,"530 Mystic Avenue, Somerville, Massachusetts 02145",-71.091856,42.396251,Local government grounds;,No Indoor;,8,5,2020,Wednesday
185,300379,2020-08-05,9:49:56,Somerville Mobile Farmers' Market - North Street,24 North Street,Somerville,02144,Massachusetts,"24 North Street, Somerville, Massachusetts 02144",-71.131331,42.407206,Local government grounds;,Entire time open indoor;,8,5,2020,Wednesday
186,300381,2021-01-25,19:51:26,Palos Verdes Farmers Market,27118 Silver Spur Road,Rolling Hills Estates ,90274,California,"27118 Silver Spur Road, Rolling Hills Estates , California 90274",-118.37372,33.779336,Educational institution;,No Indoor;,1,25,2021,Monday
187,300382,2021-01-27,15:31:22,Little River Farmers Market,4461 Mineola Ave,Little River,29566,South Carolina,"4461 Mineola Ave, Little River, South Carolina 29566",-78.640489,33.880648,Local government grounds;,No Indoor;,1,27,2021,Wednesday
188,300383,2021-01-27,15:35:45,Conway Farmers Market,1029 2nd Ave,Conway,29526,South Carolina,"1029 2nd Ave, Conway, South Carolina 29526",-79.044831,33.833331,Private business,No Indoor;,1,27,2021,Wednesday
189,300384,2021-01-27,15:36:48,Market Common Farmers Market,Deville St,Myrtle Beach ,29577,South Carolina,"Deville St, Myrtle Beach , South Carolina 29577",-78.939009,33.6699343,Closed-off public street;,No Indoor;,1,27,2021,Wednesday
